txid,timestamp,src_ip,dst_ip,src_port,dst_port,fee,script_type,geo_country,geo_asn,input_addresses,output_addresses,input_amounts,output_amounts
tx_benign_transfer_0595_9615,1788755548,185.220.112.198,104.28.16.5,44867,8333,9e-05,p2pkh,DE,AS205100 - Tor Exit Node,benign_user_25906458,merchant_wallet_40129725,0.43361,0.43354
tx_benign_transfer_0359_9630,1788681454,104.28.215.44,104.28.16.5,30936,8333,3e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_53647781,merchant_wallet_73908407,0.7176,0.71753
tx_benign_transfer_0251_8035,1788649461,192.0.2.104,104.28.16.5,44058,8333,0.0001,p2pkh,NL,AS49981 - WorldStream,benign_user_10626681,merchant_wallet_15063406,1.91129,1.91125
tx_gather_4_566297,1788570728,198.51.100.244,104.28.16.5,47736,8333,0.0001,p2wpkh,RU,AS12389 - Rostelecom,layer_45495029,gather_deposit_45186708,0.27848,0.27013
tx_benign_transfer_0566_5660,1788745919,192.0.2.83,104.28.16.5,32012,8333,3e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_27206452,merchant_wallet_59178730,1.24178,1.24168
tx_benign_transfer_0286_6122,1788660457,194.26.248.142,104.28.16.5,31762,8333,3e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_37257905,merchant_wallet_93290380,0.12698,0.12692
tx_benign_transfer_0207_6761,1788635943,192.0.2.243,104.28.16.5,48600,8333,7e-05,p2sh,NL,AS49981 - WorldStream,benign_user_35264294,merchant_wallet_76065552,2.01746,2.01738
tx_gather_0_192337,1788501054,203.0.113.81,104.28.16.5,48270,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_67985905,gather_deposit_88802305,0.16714,0.16213
tx_benign_transfer_0408_5221,1788695197,185.220.225.100,104.28.16.5,59176,8333,0.0001,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_84482698,merchant_wallet_47606981,2.44668,2.44663
tx_gather_2_283573,1788537349,203.0.113.21,104.28.16.5,59971,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_12059919,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0116_8635,1788606524,192.0.2.26,104.28.16.5,56306,8333,0.0001,p2pkh,NL,AS49981 - WorldStream,benign_user_52980983,merchant_wallet_37263310,0.77797,0.77791
tx_benign_transfer_0782_7169,1788815069,194.26.244.252,104.28.16.5,43995,8333,8e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_17560687,merchant_wallet_22891308,1.44345,1.44337
tx_benign_transfer_0541_1287,1788738397,185.220.217.67,104.28.16.5,35336,8333,7e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_52906872,merchant_wallet_71880273,2.04752,2.04746
tx_benign_transfer_0852_6937,1788837282,104.28.143.122,104.28.16.5,34377,8333,9e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_56888632,merchant_wallet_58433612,0.01714,0.01704
tx_benign_transfer_0332_2492,1788673894,194.26.211.38,104.28.16.5,45455,8333,9e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_21830043,merchant_wallet_18600733,1.76991,1.76987
tx_benign_transfer_0640_8111,1788769367,104.28.16.101,104.28.16.5,54877,8333,3e-05,p2sh,US,AS13335 - Cloudflare,benign_user_30260447,merchant_wallet_87115770,0.79386,0.79376
tx_benign_transfer_0118_5026,1788607353,104.28.128.141,104.28.16.5,51450,8333,0.0001,p2pkh,US,AS13335 - Cloudflare,benign_user_44537812,merchant_wallet_75581613,0.49852,0.49847
tx_benign_transfer_0036_5668,1788582559,104.28.193.192,104.28.16.5,55683,8333,6e-05,p2sh,US,AS13335 - Cloudflare,benign_user_42100652,merchant_wallet_51536077,0.91711,0.91703
tx_benign_transfer_0604_1871,1788758421,192.0.2.49,104.28.16.5,34870,8333,3e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_14813349,merchant_wallet_73115555,2.3079,2.30783
tx_benign_transfer_0670_5578,1788780585,192.0.2.225,104.28.16.5,44154,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_52722031,merchant_wallet_55987725,0.31621,0.31617
tx_benign_transfer_0591_2815,1788754351,192.0.2.41,104.28.16.5,38179,8333,7e-05,p2sh,NL,AS49981 - WorldStream,benign_user_27460780,merchant_wallet_89727494,1.57446,1.57441
tx_gather_2_137642,1788532291,203.0.113.159,104.28.16.5,42242,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_26944487,gather_deposit_45570755,0.24807,0.24063
tx_gather_2_184216,1788528339,203.0.113.219,104.28.16.5,50766,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_30415230,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0867_8331,1788841458,192.0.2.202,104.28.16.5,34299,8333,5e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_93680829,merchant_wallet_67834613,1.82451,1.82443
tx_benign_transfer_0888_2435,1788847908,104.28.207.215,104.28.16.5,33401,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_92713066,merchant_wallet_65201022,1.55474,1.55465
tx_gather_1_297816,1788522837,194.26.252.179,104.28.16.5,47825,8333,0.0001,p2wpkh,SC,AS51852 - Private Layer,layer_42117961,gather_deposit_40158811,0.20632,0.20013
tx_benign_transfer_0508_7119,1788727938,104.28.35.118,104.28.16.5,53587,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_46197787,merchant_wallet_37140286,2.32044,2.32038
tx_benign_transfer_0845_6854,1788835101,192.0.2.20,104.28.16.5,50175,8333,5e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_21382241,merchant_wallet_15817913,2.47701,2.47696
tx_benign_transfer_0159_8193,1788621395,198.51.100.222,104.28.16.5,33846,8333,8e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_38169370,merchant_wallet_88909809,0.09025,0.0902
tx_benign_transfer_0013_1430,1788575581,192.0.2.156,104.28.16.5,51555,8333,9e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_13886030,merchant_wallet_34215035,1.90889,1.90882
tx_benign_transfer_0797_2802,1788820551,185.220.176.141,104.28.16.5,43329,8333,3e-05,p2sh,DE,AS205100 - Tor Exit Node,benign_user_21941909,merchant_wallet_58696806,0.62627,0.62622
tx_benign_transfer_0721_5512,1788796251,192.0.2.52,104.28.16.5,30243,8333,0.0001,p2pkh,NL,AS49981 - WorldStream,benign_user_18585913,merchant_wallet_63584671,0.78268,0.78264
tx_geo_anomaly_10_4457,1788488152,198.51.100.68,104.28.16.5,42660,8333,0.0002,p2wpkh,RU,AS12389 - Rostelecom,previously_benign_wallet_31079846,recipient_84087145,0.63176,0.32512
tx_benign_transfer_0829_1996,1788830688,192.0.2.204,104.28.16.5,52734,8333,4e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_76441251,merchant_wallet_81466893,1.7448,1.74476
tx_benign_transfer_0804_2476,1788822809,198.51.100.163,104.28.16.5,32604,8333,4e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_22567290,merchant_wallet_32161108,2.36916,2.3691
tx_benign_transfer_0052_9507,1788586872,104.28.69.206,104.28.16.5,32707,8333,8e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_67795113,merchant_wallet_90859912,0.47517,0.47509
tx_benign_transfer_0370_5049,1788686385,185.220.189.9,104.28.16.5,36526,8333,6e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_79946108,merchant_wallet_99390064,1.78956,1.7895
tx_benign_transfer_0480_5641,1788719151,104.28.65.50,104.28.16.5,31115,8333,3e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_17634560,merchant_wallet_89743930,0.26873,0.26867
tx_benign_transfer_0695_7158,1788786582,192.0.2.53,104.28.16.5,43117,8333,4e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_58696493,merchant_wallet_11327694,0.60516,0.60508
tx_benign_transfer_0561_7269,1788744095,198.51.100.155,104.28.16.5,52256,8333,5e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_93478965,merchant_wallet_93648866,1.25036,1.25033
tx_benign_transfer_0217_7151,1788638577,104.28.42.188,104.28.16.5,32457,8333,7e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_55358959,merchant_wallet_89729429,2.37964,2.3796
tx_benign_transfer_0069_7532,1788592133,192.0.2.34,104.28.16.5,54925,8333,6e-05,p2sh,NL,AS49981 - WorldStream,benign_user_24251766,merchant_wallet_52831009,0.78833,0.78825
tx_gather_3_201883,1788553230,203.0.113.232,104.28.16.5,41291,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_83363160,gather_deposit_71315464,0.08575,0.08318
tx_gather_2_753534,1788526949,203.0.113.178,104.28.16.5,53024,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_97512508,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0361_9745,1788682571,192.0.2.80,104.28.16.5,59783,8333,5e-05,p2sh,NL,AS49981 - WorldStream,benign_user_40484663,merchant_wallet_22019737,1.59327,1.5932
tx_benign_transfer_0002_6383,1788571574,198.51.100.199,104.28.16.5,34835,8333,9e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_10380581,merchant_wallet_47215199,1.38998,1.38991
tx_benign_transfer_0516_9698,1788729909,198.51.100.9,104.28.16.5,39718,8333,6e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_92208524,merchant_wallet_82804407,0.18604,0.18595
tx_benign_transfer_0309_1305,1788667419,104.28.218.130,104.28.16.5,50697,8333,3e-05,p2sh,US,AS13335 - Cloudflare,benign_user_87698748,merchant_wallet_64376227,1.83653,1.83646
tx_benign_transfer_0806_3042,1788823878,192.0.2.104,104.28.16.5,30455,8333,7e-05,p2sh,NL,AS49981 - WorldStream,benign_user_10978481,merchant_wallet_67039703,1.71595,1.71587
tx_benign_transfer_0756_2790,1788806789,198.51.100.163,104.28.16.5,48763,8333,8e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_29154679,merchant_wallet_46107432,1.46934,1.46926
tx_benign_transfer_0371_6293,1788686714,185.220.41.162,104.28.16.5,53862,8333,3e-05,p2sh,DE,AS205100 - Tor Exit Node,benign_user_79917538,merchant_wallet_26393556,1.18734,1.18726
tx_benign_transfer_0592_3187,1788754850,194.26.67.45,104.28.16.5,52526,8333,7e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_47822197,merchant_wallet_36664193,1.98368,1.98363
tx_benign_transfer_0449_6826,1788709608,104.28.80.86,104.28.16.5,56785,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_81603135,merchant_wallet_20542212,1.0719,1.07186
tx_benign_transfer_0058_8311,1788588494,192.0.2.55,104.28.16.5,50049,8333,5e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_36867482,merchant_wallet_26460116,2.28472,2.28468
tx_benign_transfer_0193_2020,1788631725,104.28.112.170,104.28.16.5,34283,8333,5e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_52279780,merchant_wallet_62741214,0.34245,0.34236
tx_benign_transfer_0635_9311,1788767609,194.26.27.43,104.28.16.5,50641,8333,4e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_58538289,merchant_wallet_31076551,2.36898,2.36889
tx_benign_transfer_0801_1155,1788821798,198.51.100.176,104.28.16.5,46828,8333,8e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_26960874,merchant_wallet_29148862,1.0126,1.01253
tx_benign_transfer_0037_7026,1788582767,185.220.174.243,104.28.16.5,48691,8333,0.0001,p2pkh,DE,AS205100 - Tor Exit Node,benign_user_47818761,merchant_wallet_61254050,1.96308,1.96299
tx_benign_transfer_0729_2646,1788798894,192.0.2.46,104.28.16.5,39638,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_62458932,merchant_wallet_32609429,0.70506,0.70502
tx_benign_transfer_0324_9706,1788671670,192.0.2.129,104.28.16.5,54654,8333,4e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_98502178,merchant_wallet_27492440,0.45178,0.45169
tx_benign_transfer_0856_3295,1788838411,198.51.100.192,104.28.16.5,47283,8333,8e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_73107095,merchant_wallet_65233612,1.04707,1.04699
tx_benign_transfer_0531_2914,1788734403,194.26.79.7,104.28.16.5,43160,8333,7e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_69857441,merchant_wallet_57968550,2.25143,2.25139
tx_ransom_peel_2_3_7482,1788425743,185.220.68.36,104.28.16.5,48081,8333,0.00025,p2wpkh,DE,AS205100 - Tor Exit Node,addr_peel_change_c2_hop_3,addr_cashout_peel_c2_4;addr_peel_change_c2_hop_4,1.9857,0.27117;1.71428
tx_benign_transfer_0726_7719,1788797981,104.28.116.43,104.28.16.5,38282,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_72031070,merchant_wallet_13586013,0.27201,0.27193
tx_geo_anomaly_1_5438,1788483123,185.220.79.65,104.28.16.5,47554,8333,0.0002,p2wpkh,DE,AS205100 - Tor Exit Node,previously_benign_wallet_26194158,recipient_52352128,1.49831,0.4052
tx_benign_transfer_0351_1983,1788679529,198.51.100.56,104.28.16.5,56667,8333,5e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_22925420,merchant_wallet_70378491,0.1288,0.12876
tx_benign_transfer_0615_9638,1788761438,194.26.162.166,104.28.16.5,47192,8333,4e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_68700864,merchant_wallet_20627779,1.62255,1.62247
tx_gather_0_290305,1788493853,203.0.113.150,104.28.16.5,54283,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_77172238,gather_deposit_88802305,0.16714,0.16213
tx_benign_transfer_0556_7672,1788743048,194.26.75.253,104.28.16.5,58028,8333,6e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_73844258,merchant_wallet_59317149,1.72075,1.72066
tx_benign_transfer_0803_8008,1788822479,185.220.134.242,104.28.16.5,53542,8333,9e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_50961563,merchant_wallet_95313518,1.99819,1.99812
tx_benign_transfer_0507_7152,1788727532,104.28.229.57,104.28.16.5,32409,8333,6e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_17293304,merchant_wallet_68500818,0.25418,0.2541
tx_benign_transfer_0520_9629,1788731198,104.28.213.32,104.28.16.5,45406,8333,8e-05,p2sh,US,AS13335 - Cloudflare,benign_user_81518649,merchant_wallet_49227057,0.93831,0.93825
tx_benign_transfer_0093_8007,1788599389,192.0.2.132,104.28.16.5,40745,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_22802372,merchant_wallet_34800912,1.89563,1.89559
tx_benign_transfer_0416_7767,1788697864,104.28.57.191,104.28.16.5,51998,8333,0.0001,p2wpkh,US,AS13335 - Cloudflare,benign_user_18876667,merchant_wallet_33767033,1.9137,1.91367
tx_benign_transfer_0784_3826,1788815518,104.28.168.191,104.28.16.5,42300,8333,8e-05,p2sh,US,AS13335 - Cloudflare,benign_user_98384904,merchant_wallet_22027404,0.30582,0.30576
tx_gather_0_794769,1788498337,203.0.113.242,104.28.16.5,53122,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_90267122,gather_deposit_88802305,0.16714,0.16213
tx_benign_transfer_0573_7997,1788748794,104.28.54.89,104.28.16.5,56071,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_77731571,merchant_wallet_50253107,0.1775,0.17741
tx_benign_transfer_0148_2791,1788617249,104.28.174.205,104.28.16.5,35385,8333,0.0001,p2sh,US,AS13335 - Cloudflare,benign_user_42737441,merchant_wallet_79255529,2.02736,2.02732
tx_benign_transfer_0614_8112,1788760921,192.0.2.162,104.28.16.5,43959,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_55868216,merchant_wallet_72213255,1.89366,1.89357
tx_benign_transfer_0871_3301,1788842579,104.28.241.32,104.28.16.5,48636,8333,6e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_48470165,merchant_wallet_63813150,1.18842,1.18837
tx_benign_transfer_0630_4394,1788765781,194.26.73.177,104.28.16.5,54551,8333,4e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_27327046,merchant_wallet_33258738,1.99197,1.99188
tx_benign_transfer_0339_8517,1788675622,185.220.175.118,104.28.16.5,59377,8333,7e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_74688940,merchant_wallet_25605267,1.41229,1.41221
tx_benign_transfer_0733_2582,1788800106,104.28.205.214,104.28.16.5,57212,8333,8e-05,p2sh,US,AS13335 - Cloudflare,benign_user_32420703,merchant_wallet_15907259,0.48846,0.48838
tx_benign_transfer_0813_3984,1788826068,104.28.138.208,104.28.16.5,38830,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_98084362,merchant_wallet_68969458,0.99444,0.99439
tx_benign_transfer_0346_8490,1788677756,104.28.250.31,104.28.16.5,52880,8333,7e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_11129926,merchant_wallet_11586450,0.87475,0.87466
tx_benign_transfer_0522_2835,1788731567,104.28.179.38,104.28.16.5,46263,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_79885511,merchant_wallet_94191586,2.392,2.39196
tx_benign_transfer_0334_5685,1788674837,192.0.2.50,104.28.16.5,31101,8333,8e-05,p2sh,NL,AS49981 - WorldStream,benign_user_79231333,merchant_wallet_41094351,1.10304,1.103
tx_benign_transfer_0436_5168,1788704313,198.51.100.203,104.28.16.5,32222,8333,5e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_83818891,merchant_wallet_53476321,0.53872,0.53865
tx_benign_transfer_0091_5662,1788598788,104.28.117.254,104.28.16.5,51014,8333,7e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_28012011,merchant_wallet_77674279,1.42423,1.42419
tx_benign_transfer_0674_3903,1788781381,185.220.215.197,104.28.16.5,56603,8333,8e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_26745522,merchant_wallet_72101540,0.94718,0.94711
tx_benign_transfer_0379_6254,1788689220,198.51.100.185,104.28.16.5,32075,8333,8e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_62008140,merchant_wallet_35483846,1.55314,1.55308
tx_benign_transfer_0744_9992,1788803253,185.220.213.204,104.28.16.5,36696,8333,5e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_67208939,merchant_wallet_72689644,2.3463,2.34626
tx_benign_transfer_0529_3381,1788733523,104.28.243.118,104.28.16.5,40492,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_83302419,merchant_wallet_78103287,2.30188,2.30182
tx_benign_transfer_0302_4441,1788665314,192.0.2.192,104.28.16.5,54295,8333,9e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_38418851,merchant_wallet_65385548,1.34751,1.34741
tx_benign_transfer_0497_6312,1788724485,192.0.2.31,104.28.16.5,52416,8333,7e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_53163063,merchant_wallet_38619492,2.03069,2.03059
tx_benign_transfer_0268_7305,1788654028,104.28.39.215,104.28.16.5,57080,8333,7e-05,p2sh,US,AS13335 - Cloudflare,benign_user_17323740,merchant_wallet_11562947,1.65767,1.65762
tx_benign_transfer_0443_6363,1788707008,104.28.37.197,104.28.16.5,58567,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_27812995,merchant_wallet_37539747,1.21385,1.21376
tx_gather_4_786735,1788568313,198.51.100.26,104.28.16.5,56034,8333,0.0001,p2wpkh,RU,AS12389 - Rostelecom,layer_22120246,gather_deposit_45186708,0.27848,0.27013
tx_benign_transfer_0742_6615,1788802604,192.0.2.63,104.28.16.5,36744,8333,7e-05,p2sh,NL,AS49981 - WorldStream,benign_user_43331368,merchant_wallet_39855935,0.72825,0.72822
tx_benign_transfer_0842_6036,1788834076,104.28.85.123,104.28.16.5,35063,8333,5e-05,p2sh,US,AS13335 - Cloudflare,benign_user_45897422,merchant_wallet_94219725,1.90158,1.90149
tx_benign_transfer_0697_3855,1788787167,104.28.87.217,104.28.16.5,48170,8333,5e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_12884611,merchant_wallet_33632711,0.71741,0.71736
tx_benign_transfer_0316_7649,1788669995,192.0.2.91,104.28.16.5,56779,8333,9e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_74707720,merchant_wallet_91095825,0.94706,0.94697
tx_benign_transfer_0810_1580,1788825334,192.0.2.240,104.28.16.5,45173,8333,9e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_17717080,merchant_wallet_57747160,2.30841,2.30831
tx_benign_transfer_0848_2102,1788836182,104.28.29.148,104.28.16.5,44006,8333,0.0001,p2pkh,US,AS13335 - Cloudflare,benign_user_29416986,merchant_wallet_22139593,0.37797,0.37791
tx_benign_transfer_0808_7925,1788824490,104.28.127.98,104.28.16.5,35586,8333,6e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_55360034,merchant_wallet_43522920,2.10013,2.10006
tx_benign_transfer_0560_9017,1788743902,104.28.128.60,104.28.16.5,50590,8333,0.0001,p2wpkh,US,AS13335 - Cloudflare,benign_user_23368540,merchant_wallet_17093731,1.92232,1.92228
tx_benign_transfer_0121_1990,1788608013,194.26.159.164,104.28.16.5,51848,8333,0.0001,p2pkh,SC,AS51852 - Private Layer,benign_user_98487646,merchant_wallet_75478707,0.03276,0.03269
tx_benign_transfer_0233_8237,1788643964,104.28.55.234,104.28.16.5,56999,8333,6e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_79323646,merchant_wallet_60185378,1.04776,1.04768
tx_benign_transfer_0652_7051,1788774188,192.0.2.236,104.28.16.5,33891,8333,7e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_24809069,merchant_wallet_26222417,0.09119,0.09115
tx_benign_transfer_0622_4083,1788763263,104.28.220.7,104.28.16.5,36856,8333,6e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_97206603,merchant_wallet_42451191,0.34643,0.34639
tx_benign_transfer_0182_9474,1788628033,194.26.201.211,104.28.16.5,53618,8333,5e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_27036337,merchant_wallet_46072958,0.41794,0.41784
tx_benign_transfer_0115_4921,1788606005,203.0.113.142,104.28.16.5,40538,8333,8e-05,p2pkh,IR,AS58224 - TIC,benign_user_72579077,merchant_wallet_81625307,1.74211,1.74203
tx_benign_transfer_0716_2043,1788794532,198.51.100.137,104.28.16.5,42662,8333,4e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_54136340,merchant_wallet_86439010,2.45063,2.45059
tx_benign_transfer_0156_8272,1788620357,192.0.2.126,104.28.16.5,35480,8333,4e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_39598969,merchant_wallet_49203644,1.24247,1.24239
tx_cioh_consolidation_9_4266,1788466474,185.220.215.6,104.28.16.5,44993,8333,0.0003,p2wsh,DE,AS205100 - Tor Exit Node,clustered_entity_42016960;clustered_entity_26941092;clustered_entity_73560289,vault_target_99853245,2.40933;2.05974;2.33643,6.8052
tx_gather_2_761820,1788532831,203.0.113.176,104.28.16.5,49416,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_77416376,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0890_7243,1788849049,198.51.100.30,104.28.16.5,36408,8333,9e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_57058571,merchant_wallet_72269929,0.53756,0.53748
tx_benign_transfer_0110_7244,1788604308,194.26.202.135,104.28.16.5,40444,8333,8e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_30027648,merchant_wallet_50250352,1.39407,1.39404
tx_outlier_high_urgency_3_1672,1788471942,185.220.89.137,104.28.16.5,54037,49152,0.04646,p2pkh,DE,AS205100 - Tor Exit Node,anomalous_funder_19255216,anomalous_recipient_55799273,0.20119,0.08215
